monthly gross income,net income,social security payments,income tax
8600,4964.30,1181.20,2454.50
8700,5017.30,1181.20,2501.50
8800,5070.30,1181.20,2548.50
8900,5123.30,1181.20,2595.50
9000,5176.30,1181.20,2642.50
9100,5229.31,1181.20,2689.49
9200,5282.31,1181.20,2736.49
9300,5335.98,1181.20,2782.82
9400,5391.67,1181.20,2827.13
9500,5447.36,1181.20,2871.44
9600,5503.05,1181.20,2915.75
9700,5558.74,1181.20,2960.06
9800,5614.43,1181.20,3004.37
9900,5670.12,1181.20,3048.68
10000,5725.81,1181.20,3092.99
10100,5781.50,1181.20,3137.30
10200,5837.19,1181.20,3181.61
10300,5892.88,1181.20,3225.92
10400,5948.57,1181.20,3270.23
10500,6004.26,1181.20,3314.54
10600,6059.95,1181.20,3358.85
10700,6115.64,1181.20,3403.16
10800,6171.33,1181.20,3447.47
10900,6227.02,1181.20,3491.78
11000,6282.71,1181.20,3536.09
11100,6338.40,1181.20,3580.40
11200,6394.09,1181.20,3624.71
11300,6449.78,1181.20,3669.02
11400,6505.47,1181.20,3713.33
11500,6561.16,1181.20,3757.64
11600,6616.85,1181.20,3801.95
11700,6672.54,1181.20,3846.26
11800,6728.23,1181.20,3890.57
11900,6783.92,1181.20,3934.88
12000,6839.61,1181.20,3979.19
12100,6895.30,1181.20,4023.50
12200,6950.99,1181.20,4067.81
12300,7006.68,1181.20,4112.12
12400,7062.37,1181.20,4156.43
12500,7118.06,1181.20,4200.74
12600,7173.75,1181.20,4245.05
12700,7229.44,1181.20,4289.36
12800,7285.13,1181.20,4333.67
12900,7340.82,1181.20,4377.98
13000,7396.51,1181.20,4422.29
13100,7452.20,1181.20,4466.60
13200,7507.89,1181.20,4510.91
13300,7563.58,1181.20,4555.22
13400,7619.27,1181.20,4599.53
13500,7674.96,1181.20,4643.84
13600,7730.65,1181.20,4688.15
13700,7786.34,1181.20,4732.46
13800,7842.03,1181.20,4776.77
13900,7897.72,1181.20,4821.08
14000,7953.41,1181.20,4865.39
14100,8009.10,1181.20,4909.70
14200,8064.79,1181.20,4954.01
14300,8120.48,1181.20,4998.32
14400,8176.17,1181.20,5042.63
14500,8231.86,1181.20,5086.94
14600,8287.55,1181.20,5131.25
14700,8343.24,1181.20,5175.56
14800,8398.93,1181.20,5219.87
14900,8454.62,1181.20,5264.18
15000,8510.31,1181.20,5308.49
15100,8566.00,1181.20,5352.80
15200,8621.69,1181.20,5397.11
15300,8677.38,1181.20,5441.42
15400,8733.07,1181.20,5485.73
15500,8788.76,1181.20,5530.04
15600,8844.45,1181.20,5574.35
15700,8900.14,1181.20,5618.66
15800,8955.83,1181.20,5662.97
15900,9011.52,1181.20,5707.28
16000,9067.21,1181.20,5751.59
16100,9122.90,1181.20,5795.90
16200,9178.59,1181.20,5840.21
16300,9234.28,1181.20,5884.52
16400,9289.97,1181.20,5928.83
16500,9345.66,1181.20,5973.14
16600,9401.35,1181.20,6017.45
16700,9457.04,1181.20,6061.76
16800,9512.73,1181.20,6106.07
16900,9568.42,1181.20,6150.38
17000,9624.11,1181.20,6194.69
17100,9679.80,1181.20,6239.00
17200,9735.49,1181.20,6283.31
17300,9791.18,1181.20,6327.62
17400,9846.87,1181.20,6371.93
17500,9902.56,1181.20,6416.24
17600,9958.25,1181.20,6460.55
17700,10013.94,1181.20,6504.86
17800,10069.63,1181.20,6549.17
17900,10125.32,1181.20,6593.48
18000,10181.01,1181.20,6637.79
18100,10236.70,1181.20,6682.10
18200,10292.39,1181.20,6726.41
18300,10348.08,1181.20,6770.72
18400,10403.77,1181.20,6815.03
18500,10459.46,1181.20,6859.34
18600,10515.15,1181.20,6903.65
18700,10570.84,1181.20,6947.96
18800,10626.53,1181.20,6992.27
18900,10682.22,1181.20,7036.58
19000,10737.91,1181.20,7080.89
19100,10793.60,1181.20,7125.20
19200,10849.29,1181.20,7169.51
19300,10904.98,1181.20,7213.82
19400,10960.67,1181.20,7258.13
19500,11016.36,1181.20,7302.44
19600,11072.05,1181.20,7346.75
19700,11127.74,1181.20,7391.06
19800,11183.43,1181.20,7435.37
19900,11239.12,1181.20,7479.68
20000,11294.81,1181.20,7523.99
20100,11350.50,1181.20,7568.30
20200,11406.19,1181.20,7612.61
20300,11461.88,1181.20,7656.92
20400,11517.57,1181.20,7701.23
20500,11573.26,1181.20,7745.54
20600,11628.95,1181.20,7789.85
20700,11684.64,1181.20,7834.16
20800,11740.33,1181.20,7878.47
20900,11796.02,1181.20,7922.78
21000,11851.71,1181.20,7967.09
21100,11907.40,1181.20,8011.40
21200,11963.09,1181.20,8055.71
21300,12018.78,1181.20,8100.02
21400,12074.47,1181.20,8144.33
21500,12130.16,1181.20,8188.64
21600,12185.85,1181.20,8232.95
21700,12241.54,1181.20,8277.26
21800,12297.23,1181.20,8321.57
21900,12352.92,1181.20,8365.88
22000,12408.61,1181.20,8410.19
22100,12464.30,1181.20,8454.50
22200,12519.99,1181.20,8498.81
22300,12575.68,1181.20,8543.12
22400,12631.37,1181.20,8587.43
22500,12687.06,1181.20,8631.74
22600,12742.75,1181.20,8676.05
22700,12798.44,1181.20,8720.36
22800,12854.13,1181.20,8764.67
22900,12909.82,1181.20,8808.98
23000,12965.51,1181.20,8853.29
23100,13021.20,1181.20,8897.60
23200,13076.89,1181.20,8941.91
23300,13132.58,1181.20,8986.22
23400,13188.27,1181.20,9030.53
23500,13243.96,1181.20,9074.84
23600,13299.65,1181.20,9119.15
23700,13355.34,1181.20,9163.46
23800,13411.03,1181.20,9207.77
23900,13466.72,1181.20,9252.08
24000,13522.41,1181.20,9296.39
24100,13577.83,1181.20,9340.97
24200,13630.36,1181.20,9388.44
24300,13682.88,1181.20,9435.92
24400,13735.41,1181.20,9483.39
24500,13787.93,1181.20,9530.87
24600,13840.46,1181.20,9578.34
24700,13892.98,1181.20,9625.82
24800,13945.51,1181.20,9673.29
24900,13998.03,1181.20,9720.77
25000,14050.56,1181.20,9768.24
25100,14103.08,1181.20,9815.72
25200,14155.61,1181.20,9863.19
25300,14208.13,1181.20,9910.67
25400,14260.66,1181.20,9958.14
25500,14313.18,1181.20,10005.62
25600,14365.71,1181.20,10053.09
25700,14418.23,1181.20,10100.57
25800,14470.76,1181.20,10148.04
25900,14523.28,1181.20,10195.52
26000,14575.81,1181.20,10242.99
26100,14628.33,1181.20,10290.47
26200,14680.86,1181.20,10337.94
26300,14733.38,1181.20,10385.42
26400,14785.91,1181.20,10432.89
26500,14838.43,1181.20,10480.37
26600,14890.96,1181.20,10527.84
26700,14943.48,1181.20,10575.32
26800,14996.01,1181.20,10622.79
26900,15048.53,1181.20,10670.27
27000,15101.06,1181.20,10717.74
27100,15153.58,1181.20,10765.22
27200,15206.11,1181.20,10812.69
27300,15258.63,1181.20,10860.17
27400,15311.16,1181.20,10907.64
27500,15363.68,1181.20,10955.12
27600,15416.21,1181.20,11002.59
27700,15468.73,1181.20,11050.07
27800,15521.26,1181.20,11097.54
27900,15573.78,1181.20,11145.02
28000,15626.31,1181.20,11192.49
28100,15678.83,1181.20,11239.97
28200,15731.36,1181.20,11287.44
28300,15783.88,1181.20,11334.92
28400,15836.41,1181.20,11382.39
28500,15888.93,1181.20,11429.87
28600,15941.46,1181.20,11477.34
28700,15993.98,1181.20,11524.82
28800,16046.51,1181.20,11572.29
28900,16099.03,1181.20,11619.77
29000,16151.56,1181.20,11667.24
29100,16204.08,1181.20,11714.72
29200,16256.61,1181.20,11762.19
29300,16309.13,1181.20,11809.67
29400,16361.66,1181.20,11857.14
29500,16414.18,1181.20,11904.62
29600,16466.71,1181.20,11952.09
29700,16519.23,1181.20,11999.57
29800,16571.76,1181.20,12047.04
29900,16624.28,1181.20,12094.52
30000,16676.81,1181.20,12141.99
30100,16729.33,1181.20,12189.47
30200,16781.86,1181.20,12236.94
30300,16834.38,1181.20,12284.42
30400,16886.91,1181.20,12331.89
30500,16939.43,1181.20,12379.37
30600,16991.96,1181.20,12426.84
30700,17044.48,1181.20,12474.32
30800,17097.01,1181.20,12521.79
30900,17149.53,1181.20,12569.27
31000,17202.06,1181.20,12616.74
31100,17254.58,1181.20,12664.22
31200,17307.11,1181.20,12711.69
31300,17359.63,1181.20,12759.17
31400,17412.16,1181.20,12806.64
31500,17464.68,1181.20,12854.12
31600,17517.21,1181.20,12901.59
31700,17569.73,1181.20,12949.07
31800,17622.26,1181.20,12996.54
31900,17674.78,1181.20,13044.02
32000,17727.31,1181.20,13091.49
32100,17779.83,1181.20,13138.97
32200,17832.36,1181.20,13186.44
32300,17884.88,1181.20,13233.92
32400,17937.41,1181.20,13281.39
32500,17989.93,1181.20,13328.87
32600,18042.46,1181.20,13376.34
32700,18094.98,1181.20,13423.82
32800,18147.51,1181.20,13471.29
32900,18200.03,1181.20,13518.77
33000,18252.56,1181.20,13566.24
33100,18305.08,1181.20,13613.72
33200,18357.61,1181.20,13661.19
33300,18410.13,1181.20,13708.67
33400,18462.66,1181.20,13756.14
33500,18515.18,1181.20,13803.62
33600,18567.71,1181.20,13851.09
33700,18620.23,1181.20,13898.57
33800,18672.76,1181.20,13946.04
33900,18725.28,1181.20,13993.52
34000,18777.81,1181.20,14040.99
34100,18830.33,1181.20,14088.47
34200,18882.86,1181.20,14135.94
34300,18935.38,1181.20,14183.42
34400,18987.91,1181.20,14230.89
34500,19040.43,1181.20,14278.37
34600,19092.96,1181.20,14325.84
34700,19145.48,1181.20,14373.32
34800,19198.01,1181.20,14420.79
34900,19250.53,1181.20,14468.27
35000,19303.06,1181.20,14515.74
35100,19355.58,1181.20,14563.22
35200,19408.11,1181.20,14610.69
35300,19460.63,1181.20,14658.17
35400,19513.16,1181.20,14705.64
35500,19565.68,1181.20,14753.12
35600,19618.21,1181.20,14800.59
35700,19670.73,1181.20,14848.07
35800,19723.26,1181.20,14895.54
35900,19775.78,1181.20,14943.02
36000,19828.31,1181.20,14990.49
36100,19880.83,1181.20,15037.97
36200,19933.36,1181.20,15085.44
36300,19985.88,1181.20,15132.92
36400,20038.41,1181.20,15180.39
36500,20090.93,1181.20,15227.87
36600,20143.46,1181.20,15275.34
36700,20195.98,1181.20,15322.82
36800,20248.51,1181.20,15370.29
36900,20301.03,1181.20,15417.77
37000,20353.56,1181.20,15465.24
37100,20406.08,1181.20,15512.72
37200,20458.61,1181.20,15560.19
37300,20511.13,1181.20,15607.67
37400,20563.66,1181.20,15655.14
37500,20616.18,1181.20,15702.62
37600,20668.71,1181.20,15750.09
37700,20721.23,1181.20,15797.57
37800,20773.76,1181.20,15845.04
37900,20826.28,1181.20,15892.52
38000,20878.81,1181.20,15939.99
38100,20931.33,1181.20,15987.47
38200,20983.86,1181.20,16034.94
38300,21036.38,1181.20,16082.42
38400,21088.91,1181.20,16129.89
38500,21141.43,1181.20,16177.37
38600,21193.96,1181.20,16224.84
38700,21246.48,1181.20,16272.32
38800,21299.01,1181.20,16319.79
38900,21351.53,1181.20,16367.27
39000,21404.06,1181.20,16414.74
39100,21456.58,1181.20,16462.22
39200,21509.11,1181.20,16509.69
39300,21561.63,1181.20,16557.17
39400,21614.16,1181.20,16604.64
39500,21666.68,1181.20,16652.12
39600,21719.21,1181.20,16699.59
39700,21771.73,1181.20,16747.07
39800,21824.26,1181.20,16794.54
39900,21876.78,1181.20,16842.02
40000,21929.31,1181.20,16889.49
40100,21981.83,1181.20,16936.97
40200,22034.36,1181.20,16984.44
40300,22086.88,1181.20,17031.92
40400,22139.41,1181.20,17079.39
40500,22191.93,1181.20,17126.87
40600,22244.46,1181.20,17174.34
40700,22296.98,1181.20,17221.82
40800,22349.51,1181.20,17269.29
40900,22402.03,1181.20,17316.77
41000,22454.56,1181.20,17364.24
41100,22507.08,1181.20,17411.72
41200,22559.61,1181.20,17459.19
41300,22612.13,1181.20,17506.67
41400,22664.66,1181.20,17554.14
41500,22717.18,1181.20,17601.62
41600,22769.71,1181.20,17649.09
41700,22822.23,1181.20,17696.57
41800,22874.76,1181.20,17744.04
41900,22927.28,1181.20,17791.52
42000,22979.81,1181.20,17838.99
42100,23032.33,1181.20,17886.47
42200,23084.86,1181.20,17933.94
42300,23137.38,1181.20,17981.42
42400,23189.91,1181.20,18028.89
42500,23242.43,1181.20,18076.37
42600,23294.96,1181.20,18123.84
42700,23347.48,1181.20,18171.32
42800,23400.01,1181.20,18218.79
42900,23452.53,1181.20,18266.27
43000,23505.06,1181.20,18313.74
43100,23557.58,1181.20,18361.22
43200,23610.11,1181.20,18408.69
43300,23662.63,1181.20,18456.17
43400,23715.16,1181.20,18503.64
43500,23767.68,1181.20,18551.12
43600,23820.21,1181.20,18598.59
43700,23872.73,1181.20,18646.07
43800,23925.26,1181.20,18693.54
43900,23977.78,1181.20,18741.02
44000,24030.31,1181.20,18788.49
44100,24082.83,1181.20,18835.97
44200,24135.36,1181.20,18883.44
44300,24187.88,1181.20,18930.92
44400,24240.41,1181.20,18978.39
44500,24292.93,1181.20,19025.87
44600,24345.46,1181.20,19073.34
44700,24397.98,1181.20,19120.82
44800,24450.51,1181.20,19168.29
44900,24503.03,1181.20,19215.77
45000,24555.56,1181.20,19263.24
45100,24608.08,1181.20,19310.72
45200,24660.61,1181.20,19358.19
45300,24713.13,1181.20,19405.67
45400,24765.66,1181.20,19453.14
45500,24818.18,1181.20,19500.62
45600,24870.71,1181.20,19548.09
45700,24923.23,1181.20,19595.57
45800,24975.76,1181.20,19643.04
45900,25028.28,1181.20,19690.52
46000,25080.81,1181.20,19737.99
46100,25133.33,1181.20,19785.47
46200,25185.86,1181.20,19832.94
46300,25238.38,1181.20,19880.42
46400,25290.91,1181.20,19927.89
46500,25343.43,1181.20,19975.37
46600,25395.96,1181.20,20022.84
46700,25448.48,1181.20,20070.32
46800,25501.01,1181.20,20117.79
46900,25553.53,1181.20,20165.27
47000,25606.06,1181.20,20212.74
47100,25658.58,1181.20,20260.22
47200,25711.11,1181.20,20307.69
47300,25763.63,1181.20,20355.17
47400,25816.16,1181.20,20402.64
47500,25868.68,1181.20,20450.12
47600,25921.21,1181.20,20497.59
47700,25973.73,1181.20,20545.07
47800,26026.26,1181.20,20592.54
47900,26078.78,1181.20,20640.02
48000,26131.31,1181.20,20687.49
48100,26183.83,1181.20,20734.97
48200,26236.36,1181.20,20782.44
48300,26288.88,1181.20,20829.92
48400,26341.41,1181.20,20877.39
48500,26393.93,1181.20,20924.87
48600,26446.46,1181.20,20972.34
48700,26498.98,1181.20,21019.82
48800,26551.51,1181.20,21067.29
48900,26604.03,1181.20,21114.77
49000,26656.56,1181.20,21162.24
49100,26709.08,1181.20,21209.72
49200,26761.61,1181.20,21257.19
49300,26814.13,1181.20,21304.67
49400,26866.66,1181.20,21352.14
49500,26919.18,1181.20,21399.62
49600,26971.71,1181.20,21447.09
49700,27024.23,1181.20,21494.57
49800,27076.76,1181.20,21542.04
49900,27129.28,1181.20,21589.52
50000,27181.81,1181.20,21636.99
50100,27234.33,1181.20,21684.47
50200,27286.86,1181.20,21731.94
50300,27339.38,1181.20,21779.42
50400,27391.91,1181.20,21826.89
50500,27444.43,1181.20,21874.37
50600,27496.96,1181.20,21921.84
50700,27549.48,1181.20,21969.32
50800,27602.01,1181.20,22016.79
50900,27654.53,1181.20,22064.27
51000,27707.06,1181.20,22111.74
51100,27759.58,1181.20,22159.22
51200,27812.11,1181.20,22206.69
51300,27864.63,1181.20,22254.17
51400,27917.16,1181.20,22301.64
51500,27969.68,1181.20,22349.12
51600,28022.21,1181.20,22396.59
51700,28074.73,1181.20,22444.07
51800,28127.26,1181.20,22491.54
51900,28179.78,1181.20,22539.02
52000,28232.31,1181.20,22586.49
52100,28284.83,1181.20,22633.97
52200,28337.36,1181.20,22681.44
52300,28389.88,1181.20,22728.92
52400,28442.41,1181.20,22776.39
52500,28494.93,1181.20,22823.87
52600,28547.46,1181.20,22871.34
52700,28599.98,1181.20,22918.82
52800,28652.51,1181.20,22966.29
52900,28705.03,1181.20,23013.77
53000,28757.56,1181.20,23061.24
53100,28810.08,1181.20,23108.72
53200,28862.61,1181.20,23156.19
53300,28915.13,1181.20,23203.67
53400,28967.66,1181.20,23251.14
53500,29020.18,1181.20,23298.62
53600,29072.71,1181.20,23346.09
53700,29125.23,1181.20,23393.57
53800,29177.76,1181.20,23441.04
53900,29230.28,1181.20,23488.52
54000,29282.81,1181.20,23535.99
54100,29335.33,1181.20,23583.47
54200,29387.86,1181.20,23630.94
54300,29440.38,1181.20,23678.42
54400,29492.91,1181.20,23725.89
54500,29545.43,1181.20,23773.37
54600,29597.96,1181.20,23820.84
54700,29650.48,1181.20,23868.32
54800,29703.01,1181.20,23915.79
54900,29755.53,1181.20,23963.27
55000,29808.06,1181.20,24010.74
55100,29860.58,1181.20,24058.22
55200,29913.11,1181.20,24105.69
55300,29965.63,1181.20,24153.17
55400,30018.16,1181.20,24200.64
55500,30070.68,1181.20,24248.12
55600,30123.21,1181.20,24295.59
55700,30175.73,1181.20,24343.07
55800,30228.26,1181.20,24390.54
55900,30280.78,1181.20,24438.02
56000,30333.31,1181.20,24485.49
56100,30385.83,1181.20,24532.97
56200,30438.36,1181.20,24580.44
56300,30490.88,1181.20,24627.92
56400,30543.41,1181.20,24675.39
56500,30595.93,1181.20,24722.87
56600,30648.46,1181.20,24770.34
56700,30700.98,1181.20,24817.82
56800,30753.51,1181.20,24865.29
56900,30806.03,1181.20,24912.77
57000,30858.56,1181.20,24960.24
57100,30911.08,1181.20,25007.72
57200,30963.61,1181.20,25055.19
57300,31016.13,1181.20,25102.67
57400,31068.66,1181.20,25150.14
57500,31121.18,1181.20,25197.62
57600,31173.71,1181.20,25245.09
57700,31226.23,1181.20,25292.57
57800,31278.76,1181.20,25340.04
57900,31331.28,1181.20,25387.52
58000,31383.81,1181.20,25434.99
58100,31436.33,1181.20,25482.47
58200,31488.86,1181.20,25529.94
58300,31541.38,1181.20,25577.42
58400,31593.91,1181.20,25624.89
58500,31646.43,1181.20,25672.37
58600,31698.96,1181.20,25719.84
58700,31751.48,1181.20,25767.32
58800,31804.01,1181.20,25814.79
58900,31856.53,1181.20,25862.27
59000,31909.06,1181.20,25909.74
59100,31961.58,1181.20,25957.22
59200,32014.11,1181.20,26004.69
59300,32066.63,1181.20,26052.17
59400,32119.16,1181.20,26099.64
59500,32171.68,1181.20,26147.12
59600,32224.21,1181.20,26194.59
59700,32276.73,1181.20,26242.07
59800,32329.26,1181.20,26289.54
59900,32381.78,1181.20,26337.02
60000,32434.31,1181.20,26384.49
60100,32486.83,1181.20,26431.97
60200,32539.36,1181.20,26479.44
60300,32591.88,1181.20,26526.92
60400,32644.41,1181.20,26574.39
60500,32696.93,1181.20,26621.87
60600,32749.46,1181.20,26669.34
60700,32801.98,1181.20,26716.82
60800,32854.51,1181.20,26764.29
60900,32907.03,1181.20,26811.77
61000,32959.56,1181.20,26859.24
61100,33012.08,1181.20,26906.72
61200,33064.61,1181.20,26954.19
61300,33117.13,1181.20,27001.67
61400,33169.66,1181.20,27049.14
61500,33222.18,1181.20,27096.62
61600,33274.71,1181.20,27144.09
61700,33327.23,1181.20,27191.57
61800,33379.76,1181.20,27239.04
61900,33432.28,1181.20,27286.52
62000,33484.81,1181.20,27333.99
62100,33537.33,1181.20,27381.47
62200,33589.86,1181.20,27428.94
62300,33642.38,1181.20,27476.42
62400,33694.91,1181.20,27523.89
62500,33747.43,1181.20,27571.37
62600,33799.96,1181.20,27618.84
62700,33852.48,1181.20,27666.32
62800,33905.01,1181.20,27713.79
62900,33957.53,1181.20,27761.27
63000,34010.06,1181.20,27808.74
63100,34062.58,1181.20,27856.22
63200,34115.11,1181.20,27903.69
63300,34167.63,1181.20,27951.17
63400,34220.16,1181.20,27998.64
63500,34272.68,1181.20,28046.12
63600,34325.21,1181.20,28093.59
63700,34377.73,1181.20,28141.07
63800,34430.26,1181.20,28188.54
63900,34482.78,1181.20,28236.02
64000,34535.31,1181.20,28283.49
64100,34587.83,1181.20,28330.97
64200,34640.36,1181.20,28378.44
64300,34692.88,1181.20,28425.92
64400,34745.41,1181.20,28473.39
64500,34797.93,1181.20,28520.87
64600,34850.46,1181.20,28568.34
64700,34902.98,1181.20,28615.82
64800,34955.51,1181.20,28663.29
64900,35008.03,1181.20,28710.77
65000,35060.56,1181.20,28758.24
65100,35113.08,1181.20,28805.72
65200,35165.61,1181.20,28853.19
65300,35218.13,1181.20,28900.67
65400,35270.66,1181.20,28948.14
65500,35323.18,1181.20,28995.62
65600,35375.71,1181.20,29043.09
65700,35428.23,1181.20,29090.57
65800,35480.76,1181.20,29138.04
65900,35533.28,1181.20,29185.52
66000,35585.81,1181.20,29232.99
66100,35638.33,1181.20,29280.47
66200,35690.86,1181.20,29327.94
66300,35743.38,1181.20,29375.42
66400,35795.91,1181.20,29422.89
66500,35848.43,1181.20,29470.37
66600,35900.96,1181.20,29517.84
66700,35953.48,1181.20,29565.32
66800,36006.01,1181.20,29612.79
66900,36058.53,1181.20,29660.27
67000,36111.06,1181.20,29707.74
67100,36163.58,1181.20,29755.22
67200,36216.11,1181.20,29802.69
67300,36268.63,1181.20,29850.17
67400,36321.16,1181.20,29897.64
67500,36373.68,1181.20,29945.12
67600,36426.21,1181.20,29992.59
67700,36478.73,1181.20,30040.07
67800,36531.26,1181.20,30087.54
67900,36583.78,1181.20,30135.02
68000,36636.31,1181.20,30182.49
68100,36688.83,1181.20,30229.97
68200,36741.36,1181.20,30277.44
68300,36793.88,1181.20,30324.92
68400,36846.41,1181.20,30372.39
68500,36898.93,1181.20,30419.87
68600,36951.46,1181.20,30467.34
68700,37003.98,1181.20,30514.82
68800,37056.51,1181.20,30562.29
68900,37109.03,1181.20,30609.77
69000,37161.56,1181.20,30657.24
69100,37214.08,1181.20,30704.72
69200,37266.61,1181.20,30752.19
69300,37319.13,1181.20,30799.67
69400,37371.66,1181.20,30847.14
69500,37424.18,1181.20,30894.62
69600,37476.71,1181.20,30942.09
69700,37529.23,1181.20,30989.57
69800,37581.76,1181.20,31037.04
69900,37634.28,1181.20,31084.52
70000,37686.81,1181.20,31131.99
70100,37739.33,1181.20,31179.47
70200,37791.86,1181.20,31226.94
70300,37844.38,1181.20,31274.42
70400,37896.91,1181.20,31321.89
70500,37949.43,1181.20,31369.37
70600,38001.96,1181.20,31416.84
70700,38054.48,1181.20,31464.32
70800,38107.01,1181.20,31511.79
70900,38159.53,1181.20,31559.27
71000,38212.06,1181.20,31606.74
71100,38264.58,1181.20,31654.22
71200,38317.11,1181.20,31701.69
71300,38369.63,1181.20,31749.17
71400,38422.16,1181.20,31796.64
71500,38474.68,1181.20,31844.12
71600,38527.21,1181.20,31891.59
71700,38579.73,1181.20,31939.07
71800,38632.26,1181.20,31986.54
71900,38684.78,1181.20,32034.02
72000,38737.31,1181.20,32081.49
72100,38789.83,1181.20,32128.97
72200,38842.36,1181.20,32176.44
72300,38894.88,1181.20,32223.92
72400,38947.41,1181.20,32271.39
72500,38999.93,1181.20,32318.87
72600,39052.46,1181.20,32366.34
72700,39104.98,1181.20,32413.82
72800,39157.51,1181.20,32461.29
72900,39210.03,1181.20,32508.77
73000,39262.56,1181.20,32556.24
73100,39315.08,1181.20,32603.72
73200,39367.61,1181.20,32651.19
73300,39420.13,1181.20,32698.67
73400,39472.66,1181.20,32746.14
73500,39525.18,1181.20,32793.62
73600,39577.71,1181.20,32841.09
73700,39630.23,1181.20,32888.57
73800,39682.76,1181.20,32936.04
73900,39735.28,1181.20,32983.52
74000,39787.81,1181.20,33030.99
74100,39840.33,1181.20,33078.47
74200,39892.86,1181.20,33125.94
74300,39945.38,1181.20,33173.42
74400,39997.91,1181.20,33220.89
74500,40050.43,1181.20,33268.37
74600,40102.96,1181.20,33315.84
74700,40155.48,1181.20,33363.32
74800,40208.01,1181.20,33410.79
74900,40260.53,1181.20,33458.27
75000,40313.06,1181.20,33505.74
75100,40365.58,1181.20,33553.22
75200,40418.11,1181.20,33600.69
75300,40470.63,1181.20,33648.17
75400,40523.16,1181.20,33695.64
75500,40575.68,1181.20,33743.12
75600,40628.21,1181.20,33790.59
75700,40680.73,1181.20,33838.07
75800,40733.26,1181.20,33885.54
75900,40785.78,1181.20,33933.02
76000,40838.31,1181.20,33980.49
76100,40890.83,1181.20,34027.97
76200,40943.36,1181.20,34075.44
76300,40995.88,1181.20,34122.92
76400,41048.41,1181.20,34170.39
76500,41100.93,1181.20,34217.87
76600,41153.46,1181.20,34265.34
76700,41205.98,1181.20,34312.82
76800,41258.51,1181.20,34360.29
76900,41311.03,1181.20,34407.77
77000,41363.56,1181.20,34455.24
77100,41416.08,1181.20,34502.72
77200,41468.61,1181.20,34550.19
77300,41521.13,1181.20,34597.67
77400,41573.66,1181.20,34645.14
77500,41626.18,1181.20,34692.62
77600,41678.71,1181.20,34740.09
77700,41731.23,1181.20,34787.57
77800,41783.76,1181.20,34835.04
77900,41836.28,1181.20,34882.52
78000,41888.81,1181.20,34929.99
78100,41941.33,1181.20,34977.47
