monthly gross income,net income,social security payments,income tax
17500,9929.49,1191.29,6379.22
17600,9985.18,1191.29,6423.53
17700,10040.87,1191.29,6467.84
17800,10096.56,1191.29,6512.15
17900,10152.25,1191.29,6556.46
18000,10207.94,1191.29,6600.77
18100,10263.63,1191.29,6645.08
18200,10319.32,1191.29,6689.39
18300,10375.01,1191.29,6733.70
18400,10430.70,1191.29,6778.01
18500,10486.39,1191.29,6822.32
18600,10542.08,1191.29,6866.63
18700,10597.77,1191.29,6910.94
18800,10653.46,1191.29,6955.25
18900,10709.15,1191.29,6999.56
19000,10764.84,1191.29,7043.87
19100,10820.53,1191.29,7088.18
19200,10876.22,1191.29,7132.49
19300,10931.91,1191.29,7176.80
19400,10987.60,1191.29,7221.11
19500,11043.29,1191.29,7265.42
19600,11098.98,1191.29,7309.73
19700,11154.67,1191.29,7354.04
19800,11210.36,1191.29,7398.35
19900,11266.05,1191.29,7442.66
20000,11321.74,1191.29,7486.97
20100,11377.43,1191.29,7531.28
20200,11433.12,1191.29,7575.59
20300,11488.81,1191.29,7619.90
20400,11544.50,1191.29,7664.21
20500,11600.19,1191.29,7708.52
20600,11655.88,1191.29,7752.83
20700,11711.57,1191.29,7797.14
20800,11767.26,1191.29,7841.45
20900,11822.95,1191.29,7885.76
21000,11878.64,1191.29,7930.07
21100,11934.33,1191.29,7974.38
21200,11990.02,1191.29,8018.69
21300,12045.71,1191.29,8063.00
21400,12101.40,1191.29,8107.31
21500,12157.09,1191.29,8151.62
21600,12212.78,1191.29,8195.93
21700,12268.47,1191.29,8240.24
21800,12324.16,1191.29,8284.55
21900,12379.85,1191.29,8328.86
22000,12435.54,1191.29,8373.17
22100,12491.23,1191.29,8417.48
22200,12546.92,1191.29,8461.79
22300,12602.61,1191.29,8506.10
22400,12658.30,1191.29,8550.41
22500,12713.99,1191.29,8594.72
22600,12769.68,1191.29,8639.03
22700,12825.37,1191.29,8683.34
22800,12881.06,1191.29,8727.65
22900,12936.75,1191.29,8771.96
23000,12992.44,1191.29,8816.27
23100,13048.13,1191.29,8860.58
23200,13103.82,1191.29,8904.89
23300,13159.51,1191.29,8949.20
23400,13215.20,1191.29,8993.51
23500,13270.89,1191.29,9037.82
23600,13326.58,1191.29,9082.13
23700,13382.27,1191.29,9126.44
23800,13437.96,1191.29,9170.75
23900,13493.65,1191.29,9215.06
24000,13549.34,1191.29,9259.37
24100,13605.03,1191.29,9303.68
24200,13660.72,1191.29,9347.99
24300,13716.41,1191.29,9392.30
24400,13772.10,1191.29,9436.61
24500,13824.71,1191.29,9484.00
24600,13877.23,1191.29,9531.48
24700,13929.76,1191.29,9578.95
24800,13982.28,1191.29,9626.43
24900,14034.81,1191.29,9673.90
25000,14087.33,1191.29,9721.38
25100,14139.86,1191.29,9768.85
25200,14192.38,1191.29,9816.33
25300,14244.91,1191.29,9863.80
25400,14297.43,1191.29,9911.28
25500,14349.96,1191.29,9958.75
25600,14402.48,1191.29,10006.23
25700,14455.01,1191.29,10053.70
25800,14507.53,1191.29,10101.18
25900,14560.06,1191.29,10148.65
26000,14612.58,1191.29,10196.13
26100,14665.11,1191.29,10243.60
26200,14717.63,1191.29,10291.08
26300,14770.16,1191.29,10338.55
26400,14822.68,1191.29,10386.03
26500,14875.21,1191.29,10433.50
26600,14927.73,1191.29,10480.98
26700,14980.26,1191.29,10528.45
26800,15032.78,1191.29,10575.93
26900,15085.31,1191.29,10623.40
27000,15137.83,1191.29,10670.88
27100,15190.36,1191.29,10718.35
27200,15242.88,1191.29,10765.83
27300,15295.41,1191.29,10813.30
27400,15347.93,1191.29,10860.78
27500,15400.46,1191.29,10908.25
27600,15452.98,1191.29,10955.73
27700,15505.51,1191.29,11003.20
27800,15558.03,1191.29,11050.68
27900,15610.56,1191.29,11098.15
28000,15663.08,1191.29,11145.63
28100,15715.61,1191.29,11193.10
28200,15768.13,1191.29,11240.58
28300,15820.66,1191.29,11288.05
28400,15873.18,1191.29,11335.53
28500,15925.71,1191.29,11383.00
28600,15978.23,1191.29,11430.48
28700,16030.76,1191.29,11477.95
28800,16083.28,1191.29,11525.43
28900,16135.81,1191.29,11572.90
29000,16188.33,1191.29,11620.38
29100,16240.86,1191.29,11667.85
29200,16293.38,1191.29,11715.33
29300,16345.91,1191.29,11762.80
29400,16398.43,1191.29,11810.28
29500,16450.96,1191.29,11857.75
29600,16503.48,1191.29,11905.23
29700,16556.01,1191.29,11952.70
29800,16608.53,1191.29,12000.18
29900,16661.06,1191.29,12047.65
30000,16713.58,1191.29,12095.13
30100,16766.11,1191.29,12142.60
30200,16818.63,1191.29,12190.08
30300,16871.16,1191.29,12237.55
30400,16923.68,1191.29,12285.03
30500,16976.21,1191.29,12332.50
30600,17028.73,1191.29,12379.98
30700,17081.26,1191.29,12427.45
30800,17133.78,1191.29,12474.93
30900,17186.31,1191.29,12522.40
31000,17238.83,1191.29,12569.88
31100,17291.36,1191.29,12617.35
31200,17343.88,1191.29,12664.83
31300,17396.41,1191.29,12712.30
31400,17448.93,1191.29,12759.78
31500,17501.46,1191.29,12807.25
31600,17553.98,1191.29,12854.73
31700,17606.51,1191.29,12902.20
31800,17659.03,1191.29,12949.68
31900,17711.56,1191.29,12997.15
32000,17764.08,1191.29,13044.63
32100,17816.61,1191.29,13092.10
32200,17869.13,1191.29,13139.58
32300,17921.66,1191.29,13187.05
32400,17974.18,1191.29,13234.53
32500,18026.71,1191.29,13282.00
32600,18079.23,1191.29,13329.48
32700,18131.76,1191.29,13376.95
32800,18184.28,1191.29,13424.43
32900,18236.81,1191.29,13471.90
33000,18289.33,1191.29,13519.38
33100,18341.86,1191.29,13566.85
33200,18394.38,1191.29,13614.33
33300,18446.91,1191.29,13661.80
33400,18499.43,1191.29,13709.28
33500,18551.96,1191.29,13756.75
33600,18604.48,1191.29,13804.23
33700,18657.01,1191.29,13851.70
33800,18709.53,1191.29,13899.18
33900,18762.06,1191.29,13946.65
34000,18814.58,1191.29,13994.13
34100,18867.11,1191.29,14041.60
34200,18919.63,1191.29,14089.08
34300,18972.16,1191.29,14136.55
34400,19024.68,1191.29,14184.03
34500,19077.21,1191.29,14231.50
34600,19129.73,1191.29,14278.98
34700,19182.26,1191.29,14326.45
34800,19234.78,1191.29,14373.93
34900,19287.31,1191.29,14421.40
35000,19339.83,1191.29,14468.88
35100,19392.36,1191.29,14516.35
35200,19444.88,1191.29,14563.83
35300,19497.41,1191.29,14611.30
35400,19549.93,1191.29,14658.78
35500,19602.46,1191.29,14706.25
35600,19654.98,1191.29,14753.73
35700,19707.51,1191.29,14801.20
35800,19760.03,1191.29,14848.68
35900,19812.56,1191.29,14896.15
36000,19865.08,1191.29,14943.63
36100,19917.61,1191.29,14991.10
36200,19970.13,1191.29,15038.58
36300,20022.66,1191.29,15086.05
36400,20075.18,1191.29,15133.53
36500,20127.71,1191.29,15181.00
36600,20180.23,1191.29,15228.48
36700,20232.76,1191.29,15275.95
36800,20285.28,1191.29,15323.43
36900,20337.81,1191.29,15370.90
37000,20390.33,1191.29,15418.38
37100,20442.86,1191.29,15465.85
37200,20495.38,1191.29,15513.33
37300,20547.91,1191.29,15560.80
37400,20600.43,1191.29,15608.28
37500,20652.96,1191.29,15655.75
37600,20705.48,1191.29,15703.23
37700,20758.01,1191.29,15750.70
37800,20810.53,1191.29,15798.18
37900,20863.06,1191.29,15845.65
38000,20915.58,1191.29,15893.13
38100,20968.11,1191.29,15940.60
38200,21020.63,1191.29,15988.08
38300,21073.16,1191.29,16035.55
38400,21125.68,1191.29,16083.03
38500,21178.21,1191.29,16130.50
38600,21230.73,1191.29,16177.98
38700,21283.26,1191.29,16225.45
38800,21335.78,1191.29,16272.93
38900,21388.31,1191.29,16320.40
39000,21440.83,1191.29,16367.88
39100,21493.36,1191.29,16415.35
39200,21545.88,1191.29,16462.83
39300,21598.41,1191.29,16510.30
39400,21650.93,1191.29,16557.78
39500,21703.46,1191.29,16605.25
39600,21755.98,1191.29,16652.73
39700,21808.51,1191.29,16700.20
39800,21861.03,1191.29,16747.68
39900,21913.56,1191.29,16795.15
40000,21966.08,1191.29,16842.63
40100,22018.61,1191.29,16890.10
40200,22071.13,1191.29,16937.58
40300,22123.66,1191.29,16985.05
40400,22176.18,1191.29,17032.53
40500,22228.71,1191.29,17080.00
40600,22281.23,1191.29,17127.48
40700,22333.76,1191.29,17174.95
40800,22386.28,1191.29,17222.43
40900,22438.81,1191.29,17269.90
41000,22491.33,1191.29,17317.38
41100,22543.86,1191.29,17364.85
41200,22596.38,1191.29,17412.33
41300,22648.91,1191.29,17459.80
41400,22701.43,1191.29,17507.28
41500,22753.96,1191.29,17554.75
41600,22806.48,1191.29,17602.23
41700,22859.01,1191.29,17649.70
41800,22911.53,1191.29,17697.18
41900,22964.06,1191.29,17744.65
42000,23016.58,1191.29,17792.13
42100,23069.11,1191.29,17839.60
42200,23121.63,1191.29,17887.08
42300,23174.16,1191.29,17934.55
42400,23226.68,1191.29,17982.03
42500,23279.21,1191.29,18029.50
42600,23331.73,1191.29,18076.98
42700,23384.26,1191.29,18124.45
42800,23436.78,1191.29,18171.93
42900,23489.31,1191.29,18219.40
43000,23541.83,1191.29,18266.88
43100,23594.36,1191.29,18314.35
43200,23646.88,1191.29,18361.83
43300,23699.41,1191.29,18409.30
43400,23751.93,1191.29,18456.78
43500,23804.46,1191.29,18504.25
43600,23856.98,1191.29,18551.73
43700,23909.51,1191.29,18599.20
43800,23962.03,1191.29,18646.68
43900,24014.56,1191.29,18694.15
44000,24067.08,1191.29,18741.63
44100,24119.61,1191.29,18789.10
44200,24172.13,1191.29,18836.58
44300,24224.66,1191.29,18884.05
44400,24277.18,1191.29,18931.53
44500,24329.71,1191.29,18979.00
44600,24382.23,1191.29,19026.48
44700,24434.76,1191.29,19073.95
44800,24487.28,1191.29,19121.43
44900,24539.81,1191.29,19168.90
45000,24592.33,1191.29,19216.38
45100,24644.86,1191.29,19263.85
45200,24697.38,1191.29,19311.33
45300,24749.91,1191.29,19358.80
45400,24802.43,1191.29,19406.28
45500,24854.96,1191.29,19453.75
45600,24907.48,1191.29,19501.23
45700,24960.01,1191.29,19548.70
45800,25012.53,1191.29,19596.18
45900,25065.06,1191.29,19643.65
46000,25117.58,1191.29,19691.13
46100,25170.11,1191.29,19738.60
46200,25222.63,1191.29,19786.08
46300,25275.16,1191.29,19833.55
46400,25327.68,1191.29,19881.03
46500,25380.21,1191.29,19928.50
46600,25432.73,1191.29,19975.98
46700,25485.26,1191.29,20023.45
46800,25537.78,1191.29,20070.93
46900,25590.31,1191.29,20118.40
47000,25642.83,1191.29,20165.88
47100,25695.36,1191.29,20213.35
47200,25747.88,1191.29,20260.83
47300,25800.41,1191.29,20308.30
47400,25852.93,1191.29,20355.78
47500,25905.46,1191.29,20403.25
47600,25957.98,1191.29,20450.73
47700,26010.51,1191.29,20498.20
47800,26063.03,1191.29,20545.68
47900,26115.56,1191.29,20593.15
48000,26168.08,1191.29,20640.63
48100,26220.61,1191.29,20688.10
48200,26273.13,1191.29,20735.58
48300,26325.66,1191.29,20783.05
48400,26378.18,1191.29,20830.53
48500,26430.71,1191.29,20878.00
48600,26483.23,1191.29,20925.48
48700,26535.76,1191.29,20972.95
48800,26588.28,1191.29,21020.43
48900,26640.81,1191.29,21067.90
49000,26693.33,1191.29,21115.38
49100,26745.86,1191.29,21162.85
49200,26798.38,1191.29,21210.33
49300,26850.91,1191.29,21257.80
49400,26903.43,1191.29,21305.28
49500,26955.96,1191.29,21352.75
49600,27008.48,1191.29,21400.23
49700,27061.01,1191.29,21447.70
49800,27113.53,1191.29,21495.18
49900,27166.06,1191.29,21542.65
50000,27218.58,1191.29,21590.13
50100,27271.11,1191.29,21637.60
50200,27323.63,1191.29,21685.08
50300,27376.16,1191.29,21732.55
50400,27428.68,1191.29,21780.03
50500,27481.21,1191.29,21827.50
50600,27533.73,1191.29,21874.98
50700,27586.26,1191.29,21922.45
50800,27638.78,1191.29,21969.93
50900,27691.31,1191.29,22017.40
51000,27743.83,1191.29,22064.88
51100,27796.36,1191.29,22112.35
51200,27848.88,1191.29,22159.83
51300,27901.41,1191.29,22207.30
51400,27953.93,1191.29,22254.78
51500,28006.46,1191.29,22302.25
51600,28058.98,1191.29,22349.73
51700,28111.51,1191.29,22397.20
51800,28164.03,1191.29,22444.68
51900,28216.56,1191.29,22492.15
52000,28269.08,1191.29,22539.63
52100,28321.61,1191.29,22587.10
52200,28374.13,1191.29,22634.58
52300,28426.66,1191.29,22682.05
52400,28479.18,1191.29,22729.53
52500,28531.71,1191.29,22777.00
52600,28584.23,1191.29,22824.48
52700,28636.76,1191.29,22871.95
52800,28689.28,1191.29,22919.43
52900,28741.81,1191.29,22966.90
53000,28794.33,1191.29,23014.38
53100,28846.86,1191.29,23061.85
53200,28899.38,1191.29,23109.33
53300,28951.91,1191.29,23156.80
53400,29004.43,1191.29,23204.28
53500,29056.96,1191.29,23251.75
53600,29109.48,1191.29,23299.23
53700,29162.01,1191.29,23346.70
53800,29214.53,1191.29,23394.18
53900,29267.06,1191.29,23441.65
54000,29319.58,1191.29,23489.13
54100,29372.11,1191.29,23536.60
54200,29424.63,1191.29,23584.08
54300,29477.16,1191.29,23631.55
54400,29529.68,1191.29,23679.03
54500,29582.21,1191.29,23726.50
54600,29634.73,1191.29,23773.98
54700,29687.26,1191.29,23821.45
54800,29739.78,1191.29,23868.93
54900,29792.31,1191.29,23916.40
55000,29844.83,1191.29,23963.88
55100,29897.36,1191.29,24011.35
55200,29949.88,1191.29,24058.83
55300,30002.41,1191.29,24106.30
55400,30054.93,1191.29,24153.78
55500,30107.46,1191.29,24201.25
55600,30159.98,1191.29,24248.73
55700,30212.51,1191.29,24296.20
55800,30265.03,1191.29,24343.68
55900,30317.56,1191.29,24391.15
56000,30370.08,1191.29,24438.63
56100,30422.61,1191.29,24486.10
56200,30475.13,1191.29,24533.58
56300,30527.66,1191.29,24581.05
56400,30580.18,1191.29,24628.53
56500,30632.71,1191.29,24676.00
56600,30685.23,1191.29,24723.48
56700,30737.76,1191.29,24770.95
56800,30790.28,1191.29,24818.43
56900,30842.81,1191.29,24865.90
57000,30895.33,1191.29,24913.38
57100,30947.86,1191.29,24960.85
57200,31000.38,1191.29,25008.33
57300,31052.91,1191.29,25055.80
57400,31105.43,1191.29,25103.28
57500,31157.96,1191.29,25150.75
57600,31210.48,1191.29,25198.23
57700,31263.01,1191.29,25245.70
57800,31315.53,1191.29,25293.18
57900,31368.06,1191.29,25340.65
58000,31420.58,1191.29,25388.13
58100,31473.11,1191.29,25435.60
58200,31525.63,1191.29,25483.08
58300,31578.16,1191.29,25530.55
58400,31630.68,1191.29,25578.03
58500,31683.21,1191.29,25625.50
58600,31735.73,1191.29,25672.98
58700,31788.26,1191.29,25720.45
58800,31840.78,1191.29,25767.93
58900,31893.31,1191.29,25815.40
59000,31945.83,1191.29,25862.88
59100,31998.36,1191.29,25910.35
59200,32050.88,1191.29,25957.83
59300,32103.41,1191.29,26005.30
59400,32155.93,1191.29,26052.78
59500,32208.46,1191.29,26100.25
59600,32260.98,1191.29,26147.73
59700,32313.51,1191.29,26195.20
59800,32366.03,1191.29,26242.68
59900,32418.56,1191.29,26290.15
60000,32471.08,1191.29,26337.63
60100,32523.61,1191.29,26385.10
60200,32576.13,1191.29,26432.58
60300,32628.66,1191.29,26480.05
60400,32681.18,1191.29,26527.53
60500,32733.71,1191.29,26575.00
60600,32786.23,1191.29,26622.48
60700,32838.76,1191.29,26669.95
60800,32891.28,1191.29,26717.43
60900,32943.81,1191.29,26764.90
61000,32996.33,1191.29,26812.38
61100,33048.86,1191.29,26859.85
61200,33101.38,1191.29,26907.33
61300,33153.91,1191.29,26954.80
61400,33206.43,1191.29,27002.28
61500,33258.96,1191.29,27049.75
61600,33311.48,1191.29,27097.23
61700,33364.01,1191.29,27144.70
61800,33416.53,1191.29,27192.18
61900,33469.06,1191.29,27239.65
62000,33521.58,1191.29,27287.13
62100,33574.11,1191.29,27334.60
62200,33626.63,1191.29,27382.08
62300,33679.16,1191.29,27429.55
62400,33731.68,1191.29,27477.03
62500,33784.21,1191.29,27524.50
62600,33836.73,1191.29,27571.98
62700,33889.26,1191.29,27619.45
62800,33941.78,1191.29,27666.93
62900,33994.31,1191.29,27714.40
63000,34046.83,1191.29,27761.88
63100,34099.36,1191.29,27809.35
63200,34151.88,1191.29,27856.83
63300,34204.41,1191.29,27904.30
63400,34256.93,1191.29,27951.78
63500,34309.46,1191.29,27999.25
63600,34361.98,1191.29,28046.73
63700,34414.51,1191.29,28094.20
63800,34467.03,1191.29,28141.68
63900,34519.56,1191.29,28189.15
64000,34572.08,1191.29,28236.63
64100,34624.61,1191.29,28284.10
64200,34677.13,1191.29,28331.58
64300,34729.66,1191.29,28379.05
64400,34782.18,1191.29,28426.53
64500,34834.71,1191.29,28474.00
64600,34887.23,1191.29,28521.48
64700,34939.76,1191.29,28568.95
64800,34992.28,1191.29,28616.43
64900,35044.81,1191.29,28663.90
65000,35097.33,1191.29,28711.38
65100,35149.86,1191.29,28758.85
65200,35202.38,1191.29,28806.33
65300,35254.91,1191.29,28853.80
65400,35307.43,1191.29,28901.28
65500,35359.96,1191.29,28948.75
65600,35412.48,1191.29,28996.23
65700,35465.01,1191.29,29043.70
65800,35517.53,1191.29,29091.18
65900,35570.06,1191.29,29138.65
66000,35622.58,1191.29,29186.13
66100,35675.11,1191.29,29233.60
66200,35727.63,1191.29,29281.08
66300,35780.16,1191.29,29328.55
66400,35832.68,1191.29,29376.03
66500,35885.21,1191.29,29423.50
66600,35937.73,1191.29,29470.98
66700,35990.26,1191.29,29518.45
66800,36042.78,1191.29,29565.93
66900,36095.31,1191.29,29613.40
67000,36147.83,1191.29,29660.88
67100,36200.36,1191.29,29708.35
67200,36252.88,1191.29,29755.83
67300,36305.41,1191.29,29803.30
67400,36357.93,1191.29,29850.78
67500,36410.46,1191.29,29898.25
67600,36462.98,1191.29,29945.73
67700,36515.51,1191.29,29993.20
67800,36568.03,1191.29,30040.68
67900,36620.56,1191.29,30088.15
68000,36673.08,1191.29,30135.63
68100,36725.61,1191.29,30183.10
68200,36778.13,1191.29,30230.58
68300,36830.66,1191.29,30278.05
68400,36883.18,1191.29,30325.53
68500,36935.71,1191.29,30373.00
68600,36988.23,1191.29,30420.48
68700,37040.76,1191.29,30467.95
68800,37093.28,1191.29,30515.43
68900,37145.81,1191.29,30562.90
69000,37198.33,1191.29,30610.38
69100,37250.86,1191.29,30657.85
69200,37303.38,1191.29,30705.33
69300,37355.91,1191.29,30752.80
69400,37408.43,1191.29,30800.28
69500,37460.96,1191.29,30847.75
69600,37513.48,1191.29,30895.23
69700,37566.01,1191.29,30942.70
69800,37618.53,1191.29,30990.18
69900,37671.06,1191.29,31037.65
70000,37723.58,1191.29,31085.13
70100,37776.11,1191.29,31132.60
70200,37828.63,1191.29,31180.08
70300,37881.16,1191.29,31227.55
70400,37933.68,1191.29,31275.03
70500,37986.21,1191.29,31322.50
70600,38038.73,1191.29,31369.98
70700,38091.26,1191.29,31417.45
70800,38143.78,1191.29,31464.93
70900,38196.31,1191.29,31512.40
71000,38248.83,1191.29,31559.88
71100,38301.36,1191.29,31607.35
71200,38353.88,1191.29,31654.83
71300,38406.41,1191.29,31702.30
71400,38458.93,1191.29,31749.78
71500,38511.46,1191.29,31797.25
71600,38563.98,1191.29,31844.73
71700,38616.51,1191.29,31892.20
71800,38669.03,1191.29,31939.68
71900,38721.56,1191.29,31987.15
72000,38774.08,1191.29,32034.63
72100,38826.61,1191.29,32082.10
72200,38879.13,1191.29,32129.58
72300,38931.66,1191.29,32177.05
72400,38984.18,1191.29,32224.53
72500,39036.71,1191.29,32272.00
72600,39089.23,1191.29,32319.48
72700,39141.76,1191.29,32366.95
72800,39194.28,1191.29,32414.43
72900,39246.81,1191.29,32461.90
73000,39299.33,1191.29,32509.38
73100,39351.86,1191.29,32556.85
73200,39404.38,1191.29,32604.33
73300,39456.91,1191.29,32651.80
73400,39509.43,1191.29,32699.28
73500,39561.96,1191.29,32746.75
73600,39614.48,1191.29,32794.23
73700,39667.01,1191.29,32841.70
73800,39719.53,1191.29,32889.18
73900,39772.06,1191.29,32936.65
74000,39824.58,1191.29,32984.13
74100,39877.11,1191.29,33031.60
74200,39929.63,1191.29,33079.08
74300,39982.16,1191.29,33126.55
74400,40034.68,1191.29,33174.03
74500,40087.21,1191.29,33221.50
74600,40139.73,1191.29,33268.98
74700,40192.26,1191.29,33316.45
74800,40244.78,1191.29,33363.93
74900,40297.31,1191.29,33411.40
75000,40349.83,1191.29,33458.88
75100,40402.36,1191.29,33506.35
75200,40454.88,1191.29,33553.83
75300,40507.41,1191.29,33601.30
75400,40559.93,1191.29,33648.78
75500,40612.46,1191.29,33696.25
75600,40664.98,1191.29,33743.73
75700,40717.51,1191.29,33791.20
75800,40770.03,1191.29,33838.68
75900,40822.56,1191.29,33886.15
76000,40875.08,1191.29,33933.63
76100,40927.61,1191.29,33981.10
76200,40980.13,1191.29,34028.58
76300,41032.66,1191.29,34076.05
76400,41085.18,1191.29,34123.53
76500,41137.71,1191.29,34171.00
76600,41190.23,1191.29,34218.48
76700,41242.76,1191.29,34265.95
76800,41295.28,1191.29,34313.43
76900,41347.81,1191.29,34360.90
77000,41400.33,1191.29,34408.38
77100,41452.86,1191.29,34455.85
77200,41505.38,1191.29,34503.33
77300,41557.91,1191.29,34550.80
77400,41610.43,1191.29,34598.28
77500,41662.96,1191.29,34645.75
77600,41715.48,1191.29,34693.23
77700,41768.01,1191.29,34740.70
77800,41820.53,1191.29,34788.18
77900,41873.06,1191.29,34835.65
78000,41925.58,1191.29,34883.13
78100,41978.11,1191.29,34930.60
